Date,Serial,Timestamp,Timezone,AC Voltage R,AC Current R,Grid Frequency,Power Battery Pack 1,Power Battery Pack 2,Total Grid Power,Voltage Battery Pack,Current Battery Pack,SOC Battery Pack,SOC Battery Pack 1,SOC Battery Pack 2,Total Voltage Battery Pack 1,Inverter Power Generation,Total Power Generation,Total Grid Power.1,Load Active Power,DC Power PV1,DC Power PV2,Daily Production (Active),Daily Grid Feed-In,Daily Energy Purchase,Daily Consumption,Cumulative Production,Cumulative Grid Feed-In,Cumulative Energy Purchase,Cumulative Consumption,Daily Charging Energy,Daily Discharging Energy,Total Charging Energy,Total Discharging Energy,Total Battery Power
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 17:43:37,4,235.5,0.02,49.99,0,0,0,,,,20,,8.8,0.0,0,-390,400,0.0,0.0,13.65,0.04,8.61,20.33,517.9,23.4,231.0,645.2,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 17:48:42,4,236.8,0.02,50.01,0,0,0,,,,20,,8.8,0.0,0,-390,400,0.0,0.0,13.65,0.04,8.64,20.36,517.9,23.4,231.0,645.2,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 17:53:47,4,237.3,0.02,49.99,0,0,0,,,,20,,8.8,0.004,0,-390,370,0.0,0.004,13.65,0.04,8.68,20.4,517.9,23.4,231.0,645.3,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 17:58:53,4,236.5,0.02,50.0,0,0,0,,,,20,,8.8,0.003,0,-380,370,0.0,0.003,13.65,0.04,8.71,20.43,517.9,23.4,231.1,645.3,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 18:03:58,4,236.1,0.02,50.01,0,0,0,,,,20,,8.8,0.0,0,-430,430,0.0,0.0,13.65,0.04,8.74,20.46,517.9,23.4,231.1,645.3,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 18:09:03,4,236.4,0.02,50.03,0,0,0,,,,20,,8.8,0.003,0,-400,390,0.0,0.003,13.65,0.04,8.77,20.5,517.9,23.4,231.1,645.4,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 18:14:08,4,236.1,0.02,50.01,0,0,0,,,,20,,8.8,0.0,0,-500,510,0.0,0.0,13.65,0.04,8.8,20.53,517.9,23.4,231.1,645.4,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 18:19:24,4,238.2,0.02,50.0,0,0,0,,,,20,,8.8,0.0,0,-490,490,0.0,0.0,13.65,0.04,8.86,20.58,517.9,23.4,231.2,645.5,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 18:24:29,4,238.0,0.02,50.01,0,0,0,,,,20,,8.8,0.0,0,-410,410,0.0,0.0,13.65,0.04,8.89,20.61,517.9,23.4,231.2,645.5,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 18:29:35,4,234.3,0.02,50.03,0,0,0,,,,20,,8.8,0.0,0,-560,560,0.0,0.0,13.65,0.04,8.92,20.65,517.9,23.4,231.3,645.5,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 18:34:40,4,237.1,0.02,50.01,0,0,0,,,,20,,8.8,0.0,0,-470,470,0.0,0.0,13.65,0.04,8.97,20.7,517.9,23.4,231.3,645.6,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 18:39:45,4,235.3,0.02,49.99,0,0,0,,,,20,,8.8,0.0,0,-460,460,0.0,0.0,13.65,0.04,9.01,20.73,517.9,23.4,231.4,645.6,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 18:44:50,4,234.9,0.02,49.99,0,0,0,,,,20,,8.8,0.0,0,-460,460,0.0,0.0,13.65,0.04,9.04,20.76,517.9,23.4,231.4,645.6,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 18:49:56,4,235.7,0.02,50.01,0,0,0,,,,20,,8.8,0.0,0,-410,410,0.0,0.0,13.65,0.04,9.08,20.81,517.9,23.4,231.4,645.7,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 18:55:01,4,235.8,0.02,49.98,0,0,0,,,,20,,8.8,0.0,0,-490,490,0.0,0.0,13.65,0.04,9.11,20.83,517.9,23.4,231.5,645.7,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 19:00:18,4,236.4,0.02,49.98,0,0,0,,,,20,,8.8,0.0,0,-270,260,0.0,0.0,13.65,0.04,9.18,20.9,517.9,23.4,231.5,645.8,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 19:05:23,4,234.1,0.02,49.96,0,0,0,,,,20,,8.8,0.0,0,-440,440,0.0,0.0,13.65,0.04,9.21,20.93,517.9,23.4,231.6,645.8,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 19:10:27,4,235.7,0.02,50.01,0,0,0,,,,20,,8.8,0.0,0,-500,490,0.0,0.0,13.65,0.04,9.24,20.97,517.9,23.4,231.6,645.8,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 19:15:32,4,237.3,0.02,49.98,0,0,0,,,,20,,8.8,0.0,0,-440,440,0.0,0.0,13.65,0.04,9.29,21.01,517.9,23.4,231.6,645.9,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 19:20:39,4,237.3,0.02,50.01,0,0,0,,,,20,,8.8,0.0,0,-610,600,0.0,0.0,13.65,0.04,9.33,21.06,517.9,23.4,231.7,645.9,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 19:25:43,4,238.8,0.02,50.03,0,0,0,,,,20,,8.8,0.0,0,-600,590,0.0,0.0,13.65,0.04,9.38,21.1,517.9,23.4,231.7,646.0,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 19:30:48,4,238.6,0.02,49.95,0,0,0,,,,20,,8.8,0.0,0,-420,430,0.0,0.0,13.65,0.04,9.44,21.16,517.9,23.4,231.8,646.0,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 19:35:53,4,234.9,0.02,50.02,0,0,0,,,,20,,8.8,0.0,0,-420,430,0.0,0.0,13.65,0.04,9.47,21.19,517.9,23.4,231.8,646.1,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 19:41:10,4,235.5,0.02,50.01,0,0,0,,,,20,,8.8,0.0,0,-480,490,0.0,0.0,13.65,0.04,9.52,21.24,517.9,23.4,231.9,646.1,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 19:46:15,4,238.4,0.02,49.97,0,0,0,,,,20,,8.8,0.0,0,-400,410,0.0,0.0,13.65,0.04,9.55,21.28,517.9,23.4,231.9,646.2,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 19:51:19,4,236.4,0.02,50.01,0,0,0,,,,20,,8.8,0.0,0,-490,490,0.0,0.0,13.65,0.04,9.58,21.31,517.9,23.4,231.9,646.2,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 19:56:24,4,238.1,0.02,50.02,0,0,0,,,,20,,8.8,0.0,0,-410,420,0.0,0.0,13.65,0.04,9.63,21.35,517.9,23.4,232.0,646.2,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 20:01:31,4,238.0,0.02,49.99,0,0,0,,,,20,,8.8,0.0,0,-340,350,0.0,0.0,13.65,0.04,9.66,21.39,517.9,23.4,232.0,646.3,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 20:06:36,4,235.5,0.02,49.97,0,0,0,,,,20,,8.8,0.0,0,-430,440,0.0,0.0,13.65,0.04,9.69,21.41,517.9,23.4,232.0,646.3,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 20:11:40,4,231.8,0.02,50.02,0,0,0,,,,20,,8.8,0.003,0,-2100,2100,0.0,0.003,13.65,0.04,9.83,21.55,517.9,23.4,232.2,646.4,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 20:16:45,4,230.4,0.02,49.96,0,0,0,,,,20,,8.8,0.0,0,-2200,2200,0.0,0.0,13.65,0.04,9.97,21.69,517.9,23.4,232.3,646.6,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 20:22:02,4,234.0,0.02,49.97,0,0,0,,,,20,,8.8,0.0,0,-840,780,0.0,0.0,13.65,0.04,10.05,21.78,517.9,23.4,232.4,646.7,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 20:27:07,4,233.5,0.02,50.01,0,0,0,,,,20,,8.8,0.0,0,-590,600,0.0,0.0,13.65,0.04,10.11,21.83,517.9,23.4,232.5,646.7,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 20:28:20,4,233.3,0.02,50.02,0,0,0,,,,20,,8.8,0.0,0,-590,600,0.0,0.0,13.65,0.04,10.13,21.85,517.9,23.4,232.5,646.7,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 20:33:27,4,234.9,0.02,49.97,0,0,0,,,,20,,8.8,0.0,0,-510,510,0.0,0.0,13.65,0.04,10.17,21.89,517.9,23.4,232.5,646.8,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 20:38:32,4,237.9,0.02,50.01,0,0,0,,,,20,,8.8,0.0,0,-530,510,0.0,0.0,13.65,0.04,10.21,21.93,517.9,23.4,232.6,646.8,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 20:43:37,4,234.0,0.02,50.0,0,0,0,,,,20,,8.8,0.0,0,-560,570,0.0,0.0,13.65,0.04,10.26,21.98,517.9,23.4,232.6,646.9,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 20:48:42,4,235.4,0.02,49.99,0,0,0,,,,20,,8.8,0.0,0,-420,330,0.0,0.0,13.65,0.04,10.3,22.02,517.9,23.4,232.6,646.9,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 20:53:58,4,237.8,0.02,50.0,0,0,0,,,,20,,8.8,0.0,0,-500,500,0.0,0.0,13.65,0.04,10.34,22.07,517.9,23.4,232.7,646.9,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 20:59:10,4,238.4,0.02,50.01,0,0,0,,,,20,,8.8,0.0,0,-480,490,0.0,0.0,13.65,0.04,10.38,22.11,517.9,23.4,232.7,647.0,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 21:04:15,4,237.6,0.02,49.98,0,0,0,,,,20,,8.8,0.0,0,-250,260,0.0,0.0,13.65,0.04,10.42,22.14,517.9,23.4,232.8,647.0,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 21:09:20,4,239.1,0.02,49.99,0,0,0,,,,20,,8.8,0.0,0,-520,520,0.0,0.0,13.65,0.04,10.46,22.18,517.9,23.4,232.8,647.1,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 21:14:25,4,238.5,0.02,50.01,0,0,0,,,,20,,8.8,0.0,0,-520,520,0.0,0.0,13.65,0.04,10.5,22.22,517.9,23.4,232.8,647.1,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 21:19:41,4,237.6,0.02,50.0,0,0,0,,,,20,,8.8,0.0,0,-370,540,0.0,0.0,13.65,0.04,10.54,22.27,517.9,23.4,232.9,647.1,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 21:24:48,4,235.5,0.02,50.01,0,0,0,,,,20,,8.8,0.0,0,-510,510,0.0,0.0,13.65,0.04,10.58,22.31,517.9,23.4,232.9,647.2,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 21:29:55,4,231.9,0.02,49.99,0,0,0,,,,20,,8.8,0.0,0,-370,370,0.0,0.0,13.65,0.04,10.62,22.34,517.9,23.4,233.0,647.2,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 21:35:00,4,235.8,0.02,49.98,0,0,0,,,,20,,8.8,0.0,0,-380,380,0.0,0.0,13.65,0.04,10.65,22.37,517.9,23.4,233.0,647.2,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 21:40:05,4,234.2,0.02,50.01,0,0,0,,,,20,,8.8,0.0,0,-390,380,0.0,0.0,13.65,0.04,10.68,22.4,517.9,23.4,233.0,647.3,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 21:45:21,4,233.8,0.02,50.0,0,0,0,,,,20,,8.8,0.0,0,-300,300,0.0,0.0,13.65,0.04,10.71,22.43,517.9,23.4,233.1,647.3,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 21:50:27,4,233.2,0.02,50.0,0,0,0,,,,20,,8.8,0.0,0,-390,420,0.0,0.0,13.65,0.04,10.73,22.46,517.9,23.4,233.1,647.3,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 21:55:32,4,233.4,0.02,50.04,0,0,0,,,,20,,8.8,0.0,0,-390,390,0.0,0.0,13.65,0.04,10.76,22.49,517.9,23.4,233.1,647.4,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 22:00:37,4,235.6,0.02,49.95,0,0,0,,,,20,,8.8,0.0,0,-450,470,0.0,0.0,13.65,0.04,10.8,22.53,517.9,23.4,233.1,647.4,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 22:05:42,4,236.1,0.02,49.98,0,0,0,,,,20,,8.8,0.0,0,-590,580,0.0,0.0,13.65,0.04,10.84,22.56,517.9,23.4,233.2,647.4,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 22:10:47,4,237.8,0.02,50.01,0,0,0,,,,20,,8.8,0.0,0,-560,550,0.0,0.0,13.65,0.04,10.89,22.61,517.9,23.4,233.2,647.5,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 22:15:52,4,237.7,0.02,49.97,0,0,0,,,,20,,8.8,0.0,0,-420,420,0.0,0.0,13.65,0.04,10.93,22.66,517.9,23.4,233.3,647.5,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 22:20:59,4,237.6,0.02,49.97,0,0,0,,,,20,,8.8,0.0,0,-410,400,0.0,0.0,13.65,0.04,10.97,22.69,517.9,23.4,233.3,647.6,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 22:26:13,4,237.7,0.02,50.02,0,0,0,,,,20,,8.8,0.0,0,-380,380,0.0,0.0,13.65,0.04,11.0,22.73,517.9,23.4,233.3,647.6,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 22:31:18,4,236.2,0.02,49.97,0,0,0,,,,20,,8.8,0.0,0,-400,430,0.0,0.0,13.65,0.04,11.04,22.76,517.9,23.4,233.4,647.6,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 22:36:23,4,236.5,0.02,49.97,0,0,0,,,,20,,8.8,0.0,0,-480,480,0.0,0.0,13.65,0.04,11.08,22.8,517.9,23.4,233.4,647.7,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 22:41:28,4,237.5,0.02,50.0,0,0,0,,,,20,,8.8,0.0,0,-450,440,0.0,0.0,13.65,0.04,11.12,22.84,517.9,23.4,233.5,647.7,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 22:46:34,4,236.8,0.02,49.96,0,0,0,,,,20,,8.8,0.0,0,-440,440,0.0,0.0,13.65,0.04,11.15,22.88,517.9,23.4,233.5,647.8,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 22:51:39,4,236.7,0.02,50.0,0,0,0,,,,20,,8.8,0.0,0,-360,360,0.0,0.0,13.65,0.04,11.18,22.91,517.9,23.4,233.5,647.8,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 22:56:44,4,236.9,0.02,50.01,0,0,0,,,,20,,8.8,0.0,0,-420,420,0.0,0.0,13.65,0.04,11.22,22.94,517.9,23.4,233.6,647.8,8.6,7.77,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 23:01:49,4,237.0,0.02,49.97,0,0,0,,,,20,,8.8,0.0,0,-400,390,0.0,0.0,0.0,0.0,0.01,0.01,517.9,23.4,233.6,647.8,0.0,0.0,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 23:07:05,4,238.2,0.02,49.99,0,0,0,,,,20,,8.8,0.0,0,-460,460,0.0,0.0,0.0,0.0,0.05,0.05,517.9,23.4,233.6,647.9,0.0,0.0,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 23:12:10,4,237.6,0.02,49.99,0,0,0,,,,20,,8.8,0.0,0,-480,480,0.0,0.0,0.0,0.0,0.09,0.09,517.9,23.4,233.7,647.9,0.0,0.0,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 23:17:15,4,236.5,0.02,49.98,0,0,0,,,,20,,8.8,0.0,0,-560,570,0.0,0.0,0.0,0.0,0.13,0.13,517.9,23.4,233.7,648.0,0.0,0.0,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 23:22:20,4,235.9,0.02,50.02,0,0,0,,,,20,,8.8,0.0,0,-480,480,0.0,0.0,0.0,0.0,0.18,0.18,517.9,23.4,233.8,648.0,0.0,0.0,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 23:27:26,4,237.0,0.02,49.99,0,0,0,,,,20,,8.8,0.0,0,-220,220,0.0,0.0,0.0,0.0,0.21,0.21,517.9,23.4,233.8,648.0,0.0,0.0,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 23:28:29,4,237.5,0.02,49.97,0,0,0,,,,20,,8.8,0.0,0,-240,390,0.0,0.0,0.0,0.0,0.22,0.22,517.9,23.4,233.8,648.1,0.0,0.0,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 23:33:36,4,237.2,0.02,50.0,0,0,0,,,,20,,8.8,0.0,0,-380,380,0.0,0.0,0.0,0.0,0.25,0.25,517.9,23.4,233.8,648.1,0.0,0.0,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 23:38:41,4,236.0,0.02,50.02,0,0,0,,,,20,,8.8,0.0,0,-380,390,0.0,0.0,0.0,0.0,0.28,0.28,517.9,23.4,233.9,648.1,0.0,0.0,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 23:43:47,4,236.0,0.02,50.01,0,0,0,,,,20,,8.8,0.0,0,-380,390,0.0,0.0,0.0,0.0,0.31,0.31,517.9,23.4,233.9,648.1,0.0,0.0,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 23:48:52,4,237.3,0.02,49.99,0,0,0,,,,20,,8.8,0.0,0,-380,360,0.0,0.0,0.0,0.0,0.34,0.34,517.9,23.4,233.9,648.2,0.0,0.0,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 23:54:07,4,238.2,0.02,50.02,0,0,0,,,,20,,8.8,0.0,0,-200,200,0.0,0.0,0.0,0.0,0.37,0.37,517.9,23.4,234.0,648.2,0.0,0.0,272.1,228.2,0
2025-11-11,ZH1025006KE24A1700R7,2025-11-11 23:59:13,4,237.9,0.02,50.01,0,0,0,,,,20,,8.8,0.0,0,-390,390,0.0,0.0,0.0,0.0,0.4,0.4,517.9,23.4,234.0,648.2,0.0,0.0,272.1,228.2,0
2025-11-12,ZH1025006KE24A1700R7,2025-11-12 00:04:18,4,238.5,0.02,50.0,0,0,0,,,,20,,8.8,0.0,0,-380,380,0.0,0.0,0.0,0.0,0.43,0.43,517.9,23.4,234.0,648.3,0.0,0.0,272.1,228.2,0
2025-11-12,ZH1025006KE24A1700R7,2025-11-12 00:09:23,4,238.4,0.02,49.99,0,0,0,,,,20,,8.8,0.0,0,-300,300,0.0,0.0,0.0,0.0,0.46,0.46,517.9,23.4,234.0,648.3,0.0,0.0,272.1,228.2,0
2025-11-12,ZH1025006KE24A1700R7,2025-11-12 00:14:29,4,237.4,0.02,49.99,0,0,0,,,,20,,8.8,0.0,0,-550,540,0.0,0.0,0.0,0.0,0.5,0.5,517.9,23.4,234.1,648.3,0.0,0.0,272.1,228.2,0
2025-11-12,ZH1025006KE24A1700R7,2025-11-12 00:19:34,4,237.9,0.02,50.01,0,0,0,,,,20,,8.8,0.0,0,-530,530,0.0,0.0,0.0,0.0,0.54,0.54,517.9,23.4,234.1,648.4,0.0,0.0,272.1,228.2,0
2025-11-12,ZH1025006KE24A1700R7,2025-11-12 00:24:39,4,238.1,0.02,50.0,0,0,0,,,,20,,8.8,0.003,0,-490,480,0.0,0.003,0.0,0.0,0.58,0.58,517.9,23.4,234.2,648.4,0.0,0.0,272.1,228.2,0
2025-11-12,ZH1025006KE24A1700R7,2025-11-12 00:29:44,4,238.1,0.02,50.02,0,0,0,,,,20,,8.8,0.0,0,-290,280,0.0,0.0,0.0,0.0,0.62,0.62,517.9,23.4,234.2,648.5,0.0,0.0,272.1,228.2,0
2025-11-12,ZH1025006KE24A1700R7,2025-11-12 00:35:00,4,238.8,0.02,50.0,0,0,0,,,,20,,8.8,0.0,0,-130,140,0.0,0.0,0.0,0.0,0.64,0.64,517.9,23.4,234.2,648.5,0.0,0.0,272.1,228.2,0
2025-11-12,ZH1025006KE24A1700R7,2025-11-12 00:40:05,4,239.0,0.02,50.01,0,0,0,,,,20,,8.8,0.0,0,-140,130,0.0,0.0,0.0,0.0,0.65,0.65,517.9,23.4,234.2,648.5,0.0,0.0,272.1,228.2,0
2025-11-12,ZH1025006KE24A1700R7,2025-11-12 00:45:10,4,239.7,0.02,50.01,0,0,0,,,,20,,8.8,0.0,0,-140,140,0.0,0.0,0.0,0.0,0.66,0.66,517.9,23.4,234.2,648.5,0.0,0.0,272.1,228.2,0
2025-11-12,ZH1025006KE24A1700R7,2025-11-12 00:50:14,4,239.7,0.02,49.97,0,0,0,,,,20,,8.8,0.0,0,-140,140,0.0,0.0,0.0,0.0,0.67,0.67,517.9,23.4,234.3,648.5,0.0,0.0,272.1,228.2,0
2025-11-12,ZH1025006KE24A1700R7,2025-11-12 00:55:21,4,234.9,0.02,49.99,0,0,0,,,,20,,8.8,0.0,0,-140,130,0.0,0.0,0.0,0.0,0.68,0.68,517.9,23.4,234.3,648.5,0.0,0.0,272.1,228.2,0
2025-11-12,ZH1025006KE24A1700R7,2025-11-12 01:00:26,4,234.9,0.02,50.01,0,0,0,,,,20,,8.8,0.0,0,-150,140,0.0,0.0,0.0,0.0,0.69,0.69,517.9,23.4,234.3,648.5,0.0,0.0,272.1,228.2,0
2025-11-12,ZH1025006KE24A1700R7,2025-11-12 01:05:31,4,235.2,0.02,49.99,0,0,0,,,,20,,8.8,0.0,0,-130,140,0.0,0.0,0.0,0.0,0.71,0.71,517.9,23.4,234.3,648.5,0.0,0.0,272.1,228.2,0
2025-11-12,ZH1025006KE24A1700R7,2025-11-12 01:10:36,4,235.4,0.02,50.01,0,0,0,,,,20,,8.8,0.0,0,-140,130,0.0,0.0,0.0,0.0,0.72,0.72,517.9,23.4,234.3,648.6,0.0,0.0,272.1,228.2,0
2025-11-12,ZH1025006KE24A1700R7,2025-11-12 01:15:52,4,234.0,0.02,49.97,0,0,0,,,,20,,8.8,0.0,0,-220,220,0.0,0.0,0.0,0.0,0.74,0.74,517.9,23.4,234.3,648.6,0.0,0.0,272.1,228.2,0
2025-11-12,ZH1025006KE24A1700R7,2025-11-12 01:20:58,4,234.6,0.02,50.0,0,0,0,,,,20,,8.8,0.0,0,-220,220,0.0,0.0,0.0,0.0,0.75,0.75,517.9,23.4,234.3,648.6,0.0,0.0,272.1,228.2,0
2025-11-12,ZH1025006KE24A1700R7,2025-11-12 01:26:03,4,235.2,0.02,50.0,0,0,0,,,,20,,8.8,0.0,0,-290,290,0.0,0.0,0.0,0.0,0.77,0.77,517.9,23.4,234.4,648.6,0.0,0.0,272.1,228.2,0
2025-11-12,ZH1025006KE24A1700R7,2025-11-12 01:31:08,4,235.2,0.02,49.98,0,0,0,,,,20,,8.8,0.0,0,-280,280,0.0,0.0,0.0,0.0,0.8,0.8,517.9,23.4,234.4,648.6,0.0,0.0,272.1,228.2,0
2025-11-12,ZH1025006KE24A1700R7,2025-11-12 01:36:13,4,233.8,0.02,50.0,0,0,0,,,,20,,8.8,0.0,0,-190,190,0.0,0.0,0.0,0.0,0.82,0.82,517.9,23.4,234.4,648.7,0.0,0.0,272.1,228.2,0
2025-11-12,ZH1025006KE24A1700R7,2025-11-12 01:41:18,4,233.7,0.02,50.0,0,0,0,,,,20,,8.8,0.0,0,-190,190,0.0,0.0,0.0,0.0,0.83,0.83,517.9,23.4,234.4,648.7,0.0,0.0,272.1,228.2,0
2025-11-12,ZH1025006KE24A1700R7,2025-11-12 01:46:23,4,234.5,0.02,49.98,0,0,0,,,,20,,8.8,0.0,0,-130,120,0.0,0.0,0.0,0.0,0.85,0.85,517.9,23.4,234.4,648.7,0.0,0.0,272.1,228.2,0
2025-11-12,ZH1025006KE24A1700R7,2025-11-12 01:51:28,4,235.1,0.02,50.01,0,0,0,,,,20,,8.8,0.0,0,-130,130,0.0,0.0,0.0,0.0,0.86,0.86,517.9,23.4,234.4,648.7,0.0,0.0,272.1,228.2,0
2025-11-12,ZH1025006KE24A1700R7,2025-11-12 01:56:44,4,235.6,0.02,50.01,0,0,0,,,,20,,8.8,0.0,0,-120,120,0.0,0.0,0.0,0.0,0.87,0.87,517.9,23.4,234.5,648.7,0.0,0.0,272.1,228.2,0
2025-11-12,ZH1025006KE24A1700R7,2025-11-12 02:01:49,4,235.4,0.02,49.98,0,0,0,,,,20,,8.8,0.0,0,-130,120,0.0,0.0,0.0,0.0,0.88,0.88,517.9,23.4,234.5,648.7,0.0,0.0,272.1,228.2,0
2025-11-12,ZH1025006KE24A1700R7,2025-11-12 02:06:54,4,235.4,0.02,50.01,0,0,0,,,,20,,8.8,0.0,0,-130,130,0.0,0.0,0.0,0.0,0.89,0.89,517.9,23.4,234.5,648.7,0.0,0.0,272.1,228.2,0
2025-11-12,ZH1025006KE24A1700R7,2025-11-12 02:11:59,4,235.3,0.02,49.99,0,0,0,,,,20,,8.8,0.0,0,-120,120,0.0,0.0,0.0,0.0,0.9,0.9,517.9,23.4,234.5,648.7,0.0,0.0,272.1,228.2,0
